sentence_id,domain_category,english_text,sesotho_text,source,source_reference,translator_code,reviewer_status,notes
405,HIV,I have difficulty swallowing and I think it is related to my HIV.,Ke na le bothata ba ho metsa mme ke nahana hore bo amana le HIV ea ka.,clinical_fieldwork,patient-oi-symptoms,,reviewed,
385,HIV,Pain management is an important component of care for people with advanced HIV disease.,Tshireletso ya ho thibela lefu ke karolo e eketsehileng ya tshebetso bakeng sa batho ba nang le HIV e pharalletseng.,WHO,hiv-pain-management,,raw,
4536,General Patient Education,Avoid alcohol or drink only in moderation.,Hana joala kapa noa feela ka tekanyo.,WHO,general-patient-education-v1,,reviewed,
2153,Medication Instructions,"Seek medical attention if you develop swelling of the face, lips, or throat.","Batla tlhokomelo ea ngaka haeba u ba le ho ruruha ha sefahleho, menoana ea molomo, kapa molala.",WHO,medication-instructions-v1,,reviewed,
1634,Tuberculosis,Respiratory protection for healthcare workers is the last line of defence against TB transmission.,Tšireletso ea ho hema bakeng sa basebetsi ba bophelo bo botle ke mola oa ho qetela oa tšireletso khahlanong le phetisetso ea TB.,WHO,tb-respiratory-protection,,reviewed,
4587,General Patient Education,Physical activity improves your sleep quality.,Mesebetsi ea 'mele e ntlafatsa boleng ba boroko ba hao.,WHO,general-patient-education-v1,,reviewed,
3926,Appointments and Follow-Up,I need to register at the new clinic as soon as possible.,Ke hloka ho ngolisa klinikeng e ncha kamoo ho khonehang ka potlako.,WHO,appointments-followup-v1,,reviewed,
4159,Maternal and Child Health,I was told to go to the clinic if my baby is very pale or yellow.,Nkeile ka hloho ho ea kae klinikhe ha ngoanana a le montsho kapa a le seretse.,WHO,maternal-child-health-v1,,raw,
224,HIV,HIV testing for children exposed to HIV should follow the national testing schedule.,Ho hlahlobeloa HIV ha bana ba hlahisitsoeng HIV ho lokela ho latela leano la naha la liteko.,WHO,pmtct-infant-testing,,reviewed,
2194,Medication Instructions,This medicine may cause a burning sensation at the injection site.,Moriana ona o ka baka maikutlo a ho chesa sebakeng sa ente.,WHO,medication-instructions-v1,,reviewed,
3137,Symptoms and Complaints,I feel very bloated and have difficulty passing wind.,Ke ikutloa ke tletse moea haholo mme ke na le bothata ba ho fetisa moea.,WHO,symptoms-complaints-v1,,reviewed,
1825,Medication Instructions,"Take one tablet daily for fourteen days, then reassess.","Nka pilisi e le ngoe letsatsi le leng le le leng ka matsatsi a leshome le mane, ebe o lekola hape.",WHO,medication-instructions-v1,,reviewed,
4601,General Patient Education,Warm up before exercising and cool down afterwards.,Itokisetse pele ho itlama mme o khutse ka mor'a moo.,WHO,general-patient-education-v1,,reviewed,
798,HIV,I hide my HIV medicine in a different container so my family does not see it.,Ke pata meriana ea HIV ea ka sengoteng se seng hore lelapa la ka le se e bone.,clinical_fieldwork,patient-hiv-disclosure,,reviewed,
2872,Symptoms and Complaints,I have a burning pain in my feet at night.,Ke na le mahloko a ho chesa maotong a ka bosiu.,WHO,symptoms-complaints-v1,,reviewed,
10,HIV,People on ART can live long and healthy lives.,Batho ba phelang ka phekolo ea lithibela-mafofore (ART) ba ka phela bophelo bo bolelele le bo nang le bophelo bo botle.,UNAIDS,art-benefits,,reviewed,
1945,Medication Instructions,Swallow the tablet whole with a full glass of water.,Metsa pilisi ka botlalo le mohope o tletseng oa metsi.,WHO,medication-instructions-v1,,reviewed,
1839,Medication Instructions,Take one tablet four times daily for three days.,Nka pilisi e le ngoe habeli ka letsatsi ka matsatsi a mararo.,WHO,medication-instructions-v1,,reviewed,
256,HIV,Approximately 39 million people were living with HIV globally in 2022.,Ho ne ho ena le batho ba ka bang limilione tse 39 ba phelang le HIV lefatšeng lohle ka 2022.,UNAIDS,hiv-global-statistics,,reviewed,
4509,General Patient Education,Reduce your number of sexual partners to lower your risk of infection.,Fokotsa palo ea baratwi ba hao ba thobalano ho fokotsa kotsi ea tšoaetso.,WHO,general-patient-education-v1,,reviewed,
1582,Tuberculosis,Immune reconstitution inflammatory syndrome can occur when ART is started during TB treatment.,Syndrome ea ho bola ha tšireletso ea 'mele e ka etsahala ha ART e qaloa nakong ea phekolo ea TB.,WHO,tb-iris,,reviewed,
2957,Symptoms and Complaints,I have pain in my right foot that radiates to my toes.,Ke na le mahloko leotong la ka la le letona a isisoang menwaneng ea maoto a ka.,WHO,symptoms-complaints-v1,,reviewed,
925,HIV,I have been taking my HIV medicine with traditional herbs and I want to know if that is safe.,Ke ntse ke nka meriana ea HIV ea ka le meriana ea setso mme ke batla ho tseba hore na ho bolokehile.,clinical_fieldwork,patient-traditional-medicine,,reviewed,
4430,General Patient Education,Regular hand washing prevents the spread of infections.,Ho hlatsoa matsoho ka mehla ho thibela ho atatela ha tšoaetso.,WHO,general-patient-education-v1,,reviewed,
2509,Medication Instructions,Do not give the medicine to a child who is underweight without dose adjustment.,U se ke ua fana ka moriana ho ngoana ea boima bo tlase ntle le ho fetola dose.,WHO,medication-instructions-v1,,reviewed,
3776,Appointments and Follow-Up,I must remember to take my medication before the appointment.,Ke tlameha ho hopola ho nka moriana oa ka pele ho appointment.,WHO,appointments-followup-v1,,reviewed,
4137,Maternal and Child Health,I was told to continue breastfeeding alongside solid foods.,Ke ile ka laelwa ke se ke tlohele ke mmele ka ngoanana wa ka ha a ntse a ja dithoto tsa mmala.,WHO,maternal-child-health-v1,,raw,
2780,Symptoms and Complaints,I feel very ill and need to be admitted to hospital.,Ke ikutloa ke kula haholo mme ke hloka ho kenngoa sepetlele.,WHO,symptoms-complaints-v1,,reviewed,
540,HIV,Chronic kidney disease is more common in people living with HIV.,Chronic kidney disease ke e 'ngoe ea tsebo ea batho ba phelang le HIV.,NIH_HIVinfo,hiv-kidney,,raw,
2746,Symptoms and Complaints,I feel my whole body is swollen.,Ke ikutloa 'mele oa ka ka bophara o ruruhetse.,WHO,symptoms-complaints-v1,,reviewed,
4499,General Patient Education,Seek medical attention for wounds that do not heal.,Batla tlhokomelo ea bongaka bakeng sa maqeba a sa foleng.,WHO,general-patient-education-v1,,reviewed,
4572,General Patient Education,Some medications must be taken on an empty stomach to be absorbed properly.,Meriana e meng e tlameha ho nkoa maleng a se nang letho ho nkoa hantle.,WHO,general-patient-education-v1,,reviewed,
1146,Tuberculosis,TB treatment must be completed in full even if symptoms improve before the end of treatment.,Phekolo ea TB e lokela ho phethoa ka botlalo le haeba matšoao a ntlafala pele ho qetela ha phekolo.,CDC,tb-treatment-completion,,reviewed,
668,HIV,Stavudine is no longer recommended due to serious long-term side effects.,Stavudine ha e sa khothalletsoa ka lebaka la litlamorao tse matla tsa nako e telele.,WHO,art-stavudine,,reviewed,
3020,Symptoms and Complaints,I am coughing up dark brown mucus.,Ke kohoa mucus e lefifi e tšoeu-bosoeu.,WHO,symptoms-complaints-v1,,reviewed,
358,HIV,People with HIV who have been treated for TB remain at high risk of TB recurrence.,Batho ba na HIV ba ileng ba feto-fetwa TB ba tswelela ba hlokang kotsi e kgolo ya ho feto-fetwa ha TB.,WHO,hiv-tb-recurrence,,raw,
2832,Symptoms and Complaints,I feel very unwell and need a comprehensive examination.,Ke ikutloa ke sa phela hantle haholo mme ke hloka tlhahlobo e phethahetseng.,WHO,symptoms-complaints-v1,,reviewed,
2784,Symptoms and Complaints,I feel very unwell and cannot care for myself.,Ke ikutloa ke sa phela hantle haholo mme ha ke khone ho itlhokomela.,WHO,symptoms-complaints-v1,,reviewed,
1354,Tuberculosis,TB patients should be educated about cough hygiene to protect their household contacts.,Bakuli ba TB ba lokela ho rutoa ka bohloeki ba ho khohlela ho sireletsa batho ba lulang le bona malapeng.,WHO,tb-cough-hygiene-education,,reviewed,
471,HIV,ART can slow the progression of HIV-associated neurocognitive disorder.,ART e ka khutsufatsa tsoelo-pele ea bolwetse ba neurocognitive bo amanang le HIV.,NIH_HIVinfo,hiv-hand-treatment,,reviewed,
2704,Symptoms and Complaints,I have been sweating a lot at night.,Ke ntse ke tsoa molapo o mongata bosiu.,WHO,symptoms-complaints-v1,,reviewed,
3331,Symptoms and Complaints,I have itching in my eyes that is constant.,Ke na le ho hlohlona mahlong a ka ho tsoelang pele.,WHO,symptoms-complaints-v1,,reviewed,
3638,Appointments and Follow-Up,I am here to discuss my scan results with the doctor.,Ke teng ho buisana le ngaka ka liphetho tsa scan ea ka.,WHO,appointments-followup-v1,,reviewed,
1397,Tuberculosis,BCG vaccination protects infants and young children against severe forms of TB including TB meningitis and miliary TB.,Ente ea BCG e ts'ireletsa maseea le bana ba banyenyane khahlanong le mefuta e kotsi ea lefuba (TB) ho kenyelletsoa le ho ruruha ha lera la boko ka lebaka la lefuba (TB meningitis) le lefuba le nametseng mmele oohle (miliary TB).,WHO,tb-bcg-efficacy,,reviewed,
3585,Appointments and Follow-Up,I need to know if my appointment will be long.,Ke hloka ho tseba haeba appointment ea ka e tla nka nako e telele.,WHO,appointments-followup-v1,,reviewed,
4487,General Patient Education,Dispose of waste properly to prevent the spread of disease.,Lahla molapo ka nepo ho thibela ho atatela ha bolwetse.,WHO,general-patient-education-v1,,reviewed,
3377,Symptoms and Complaints,I have a change in the movement of my eyelid.,Ke na le phetoho mokhoaneng oa ho tsamaea ha sefahleho sa leihlo la ka.,WHO,symptoms-complaints-v1,,reviewed,
1257,Tuberculosis,TB drug stockouts at facility level are a major cause of treatment interruption.,Ho haella ha meriana ea TB setsing sa bophelo ke sesosa se seholo sa ho sitisoa ha kalafo.,WHO,tb-drug-stockouts,,reviewed,
3513,Appointments and Follow-Up,I would like to schedule an appointment for a vaccination.,Ke rata ho rerela appointment bakeng sa ente.,WHO,appointments-followup-v1,,reviewed,
1251,Tuberculosis,My family supported me every day by reminding me to take my medication.,Lelapa la ka le ile la ntšehetsa letsatsi le leng le le leng ka ho nkhopotsa ho noa meriana ea ka.,clinical_fieldwork,patient-tb-family-support,,reviewed,
4808,General Patient Education,Water-based lubricants are safe to use with condoms.,Li-lubricant tse thehiloeng ho metsi li bolokehile ho sebelisa le li-condom.,WHO,general-patient-education-v1,,reviewed,
4299,Maternal and Child Health,I was told to wash my child's hands before meals.,Ke boletsoe ho hlatsoa matsoho a ngoana oa ka pele ho lijo.,WHO,maternal-child-health-v1,,reviewed,
3285,Symptoms and Complaints,I have been having episodes of sudden severe little finger pain.,Ke ntse ke na le linako tsa mahloko a matla a monwana o monyenyane oa sepata ka tšohanyetso.,WHO,symptoms-complaints-v1,,reviewed,
2934,Symptoms and Complaints,I have a dull pain in my left elbow.,Ke na le mahloko a fokolang tsualikaneng la ka la molema.,WHO,symptoms-complaints-v1,,reviewed,
4176,Maternal and Child Health,I would like to know if my child's vaccinations are up to date.,Ke batla ho tseba hore tšireletso tsa ntswa di tsotelle.,WHO,maternal-child-health-v1,,raw,
1853,Medication Instructions,Take one capsule once daily with the main meal.,Nka capsule e le ngoe ka nako e le ngoe letsatsi le leng le le leng le lijo tsa bohlokoa.,WHO,medication-instructions-v1,,reviewed,
4870,General Patient Education,Mental health conditions are caused by a combination of factors.,Maemo a bophelo ba kelello a bakoa ke kopano ea lintlha tse fapaneng.,WHO,general-patient-education-v1,,reviewed,
2106,Medication Instructions,Do not freeze the oral suspension.,U se ke ua khatisa oral suspension.,WHO,medication-instructions-v1,,reviewed,
134,HIV,HIV self-testing kits allow people to test themselves in private.,Lisebelisoa tsa ho itlhahloba HIV (HIV self-testing kits) li lumella batho ho itlhahloba ba le boeena le lekunutung.,WHO,hiv-self-testing,,reviewed,
929,HIV,I want to know how long I will need to take HIV medicine.,Ke batla ho tseba hore na ke tla hloka ho nka meriana ea HIV nako e kae.,clinical_fieldwork,patient-art-duration,,reviewed,
824,HIV,Your baby's HIV test has come back negative which is wonderful news.,Tlhahlobo ea HIV ea ngoana oa hau e khutlile e senyenyane e leng taba e monate haholo.,clinical_fieldwork,clinician-patient-communication,,reviewed,
4544,General Patient Education,Vitamin D from sunlight and food is important for bone health.,Vitamin D ho tsoa leseling la letsatsi le lijong e bohlokoa bakeng sa bophelo ba marapo.,WHO,general-patient-education-v1,,reviewed,
1532,Tuberculosis,The continuation phase of TB treatment uses isoniazid and rifampicin for four months.,Nako ea ho tsoela pele ea phekolo ea TB e sebelisa isoniazid le rifampicin ka likhoeli tse nne.,WHO,tb-treatment-regimen,,reviewed,
1215,Tuberculosis,"Adolescents with TB face unique challenges including school disruption, stigma, and adherence difficulties.","Bacha ba tšoeroeng ke lefuba ba ka ba le mathata a kang ho fetoa ke sekolo, ho khetholloa ke batho, le ho thatafalloa ke ho noa meriana ka nepo.",UNICEF,tb-adolescent-challenges,,reviewed,
505,HIV,My husband left me when I told him I have HIV.,Motho wa ka o mpontšang ha ke mo tsebisa hore ke na HIV.,clinical_fieldwork,patient-hiv-disclosure-consequences,,raw,
4286,Maternal and Child Health,I was advised to read to my child every day.,Ke keletsoeng ho balela ngoana oa ka letsatsi le leng le le leng.,WHO,maternal-child-health-v1,,reviewed,
1997,Medication Instructions,Apply the wound gel directly to the wound bed before covering.,Sebelisa wound gel ka kotloloho sebakeng sa ntoa pele ho koahela.,WHO,medication-instructions-v1,,reviewed,
3073,Symptoms and Complaints,I have difficulty breathing and my breathing is very rapid.,Ke na le bothata ba ho hema mme ho hema ha ka ho potlakile haholo.,WHO,symptoms-complaints-v1,,reviewed,
1959,Medication Instructions,Use the measuring spoon provided to ensure the correct dose.,Sebelisa sekhoro sa ho lekola se fanoeng ho netefatsa dose e nepahetseng.,WHO,medication-instructions-v1,,reviewed,
1385,Tuberculosis,New TB vaccine candidates are in clinical trials and may improve on the protection offered by BCG.,"Liente tse ncha tse lekoang tsa lefuba (TB) li mehatong ea liteko tsa meriana, 'me li ka khona ho ntlafatsa tšireletso e fanoang ke BCG.",WHO,tb-vaccine-research,,reviewed,
895,HIV,Peripheral neuropathy causes burning and tingling in the feet and is common in people living with HIV.,Neuropathy ea maphethelo e baka ho chesa le ho hlohlona maotong mme e atile ho batho ba phelang le HIV.,NIH_HIVinfo,hiv-peripheral-neuropathy,,reviewed,
456,HIV,"Access to HIV prevention, testing, and treatment is a fundamental human right.",Ho fihlella thibelo ea HIV liteko le phekolo ke tokelo ea motheo ea botho.,UNAIDS,hiv-human-rights,,reviewed,
4880,General Patient Education,Counselling helps you understand and manage your thoughts and feelings.,Keletso e thusa ho utloisisa le ho laola menahano le maikutlo a hao.,WHO,general-patient-education-v1,,reviewed,
3710,Appointments and Follow-Up,The doctor told me to take my medication with food.,Ngaka e mpoleletse ho nka moriana oa ka le lijo.,WHO,appointments-followup-v1,,reviewed,
4619,General Patient Education,Exercise with a friend or family member for motivation and safety.,Itlame le motsoalle kapa leloko la lelapa bakeng sa khothaletso le polokeho.,WHO,general-patient-education-v1,,reviewed,
4269,Maternal and Child Health,I was told to give my baby fruits and vegetables every day.,Ke boletsoe ho fa ngoana oa ka lienyane le merogo letsatsi le leng le le leng.,WHO,maternal-child-health-v1,,reviewed,
